seq,Timestamp,Latitude,Longitude,depth_ts,depth
627,1455208970.28,33.9705055,-81.04064240000002,1455208970.75,8.5
628,1455208971.78,33.9705088,-81.0406696,1455208972.1,8.5
629,1455208973.28,33.970511,-81.04069399999999,1455208973.45,8.800000190730001
630,1455208974.78,33.9705136,-81.0407244,1455208974.79,8.800000190730001
631,1455208975.78,33.9705146,-81.04074250000002,1455208976.14,9.10000038147
632,1455208977.28,33.970516700000005,-81.04076620000002,1455208977.49,9.10000038147
633,1455208978.78,33.9705211,-81.04079279999998,1455208978.84,9.5
634,1455208979.78,33.9705228,-81.04081,1455208980.19,9.10000038147
635,1455208981.28,33.9705273,-81.040839,1455208981.53,9.5
636,1455208982.78,33.9705299,-81.04086629999998,1455208982.89,9.5
637,1455208983.78,33.9705316,-81.0408879,1455208984.23,9.5
638,1455208985.28,33.9705322,-81.0409128,1455208985.59,9.5
639,1455208986.78,33.9705328,-81.0409415,1455208986.92,9.5
640,1455208988.28,33.9705342,-81.04096650000002,1455208988.29,9.10000038147
641,1455208989.29,33.970535999999996,-81.0409822,1455208989.61,8.800000190730001
642,1455208990.78,33.9705404,-81.0410044,1455208990.99,8.800000190730001
643,1455208992.28,33.9705451,-81.04103309999998,1455208992.31,8.5
644,1455208993.28,33.9705486,-81.0410538,1455208993.65,8.199999809269999
645,1455208994.78,33.9705492,-81.041077,1455208995.0,8.199999809269999
646,1455208996.28,33.9705473,-81.0411047,1455208996.34,8.199999809269999
647,1455208997.28,33.9705499,-81.0411165,1455208997.69,8.199999809269999
648,1455208998.78,33.9705589,-81.04112669999998,1455208999.03,8.199999809269999
649,1455209000.28,33.970573200000004,-81.0411373,1455209000.39,8.199999809269999
650,1455209001.28,33.9705836,-81.0411398,1455209001.72,8.199999809269999
